video_id,video_title,stream_date,video_url,published_at,duration_seconds,view_count,like_count,comment_sample_count,is_singing_stream,is_member_only,is_upcoming,status,entry_count,song_count,category_count,selected_comment_id,selected_comment_author,selected_comment_is_pinned,selected_comment_timestamp_count,issue,scraped_at
ZeLY1bR5whs,【歌回】週末深夜歌回🌸用溫柔歌曲陪你度過漫漫長夜~【伴睡歌回 89｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-03-09,https://www.youtube.com/watch?v=ZeLY1bR5whs,2025-03-09T10:51:25-07:00,9620,715,107,2,true,false,false,ok,10,6,4,Ugw8oUoXmi2Ou_c58jB4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
UpZH-ehZ69M,【歌回】學生時期歌回🌸音樂一下，滿滿青春回憶湧上來🎤【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-03-05,https://www.youtube.com/watch?v=UpZH-ehZ69M,2025-03-05T09:46:02-08:00,12400,781,116,3,true,false,false,ok,11,8,3,UgxYfsrkNDiNlKUSXCF4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
Rvl1mzgc9Ko,【歌回】週末深夜歌回🌸聽我輕輕柔柔唱一些歌吧♡【伴睡歌回 88｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-03-02,https://www.youtube.com/watch?v=Rvl1mzgc9Ko,2025-03-02T10:01:06-08:00,10105,716,117,2,true,false,false,ok,10,8,2,UgzTi-VIMXiPeCzQhUF4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
iaaWq7xftrY,【歌回】經典老歌歌曲🌸熟悉的旋律，往事彷彿歷歷在目🎤【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-26,https://www.youtube.com/watch?v=iaaWq7xftrY,2025-02-26T09:15:44-08:00,10728,721,129,5,true,false,false,ok,13,6,7,Ugy0_-M-u9t65R3xZLh4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
dwkf1QXvYQY,【歌回】週末深夜歌回🌸輕聲細語唱唱歌，祝你有個好夢🌙【 伴睡歌回 87｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-23,https://www.youtube.com/watch?v=dwkf1QXvYQY,2025-02-23T09:36:38-08:00,8716,670,112,3,true,false,false,ok,11,8,3,UgympQrd93jEJj_qzKp4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
tcLZIMWcIi0,【歌回】戀愛歌回💕想帶給你甜甜的愛情歌曲🌸初見歓迎🎤【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-19,https://www.youtube.com/watch?v=tcLZIMWcIi0,2025-02-19T09:13:44-08:00,10614,788,100,3,true,false,false,ok,8,7,1,Ugx4AeRYPnp8zHMoL9R4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
KlISqNdmB84,【歌回】週末深夜歌回🌸簡簡單單為你唱一些慢歌🎤【 伴睡歌回 86｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-16,https://www.youtube.com/watch?v=KlISqNdmB84,2025-02-16T09:39:04-08:00,8720,726,112,2,true,false,false,ok,11,7,4,Ugxmpf3vYbs4FUnbAHl4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
XnA7EEtzsFk,【歌回】元宵燈會歌回🌸有你們的每一天都充滿快樂跟希望( •̀ ω •́ )✧【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-12,https://www.youtube.com/watch?v=XnA7EEtzsFk,2025-02-12T09:25:51-08:00,11296,709,121,2,true,false,false,ok,11,6,5,UgzHY3kVGbYv4PFkwsV4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
S-z3p6EeeAk,【歌回】週末深夜歌回🌸輕輕唱些觸動人心的歌，希望能療癒你們❤️【 伴睡歌回 85｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-09,https://www.youtube.com/watch?v=S-z3p6EeeAk,2025-02-09T09:50:17-08:00,9407,850,126,2,true,false,false,ok,9,7,2,UgxVA1znHF6fn7V0zuJ4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
cfRHKa1kcZE,【歌回】古風歌回🌸第一次獻唱，希望你們會喜歡❤️【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-05,https://www.youtube.com/watch?v=cfRHKa1kcZE,2025-02-05T09:24:50-08:00,11041,1014,155,3,true,false,false,ok,12,8,4,UgzOEGJVpM0MXcpaLUF4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
p-ahnvhpsUo,【歌回】週末深夜歌回🌸希望能帶給開工憂鬱的你 放鬆的心情~【 伴睡歌回 84｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-02-02,https://www.youtube.com/watch?v=p-ahnvhpsUo,2025-02-02T09:33:48-08:00,8539,758,113,3,true,false,false,ok,9,6,3,Ugyya39YknBV1V1InDZ4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
eoVNWvFFGwM,【歌回】一字歌回✨初二蛇麼都好運的吧🙏【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-30,https://www.youtube.com/watch?v=eoVNWvFFGwM,2025-01-30T01:42:56-08:00,12451,943,138,5,true,false,false,ok,8,8,0,Ugzt8xKWgHk1U2zI0vx4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
sWCbpjRDRvI,【歌回】二周年慶祝歌回🌸祝大家蛇麼都順利囉🐍【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-26,https://www.youtube.com/watch?v=sWCbpjRDRvI,2025-01-26T10:21:39-08:00,11194,790,129,3,true,false,false,ok,9,6,3,UgyYzxi6YJctnLAiDA94AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
791G25Av0PY,【歌回】鬼轉打字台！麥克風GG了大家QQ【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-22,https://www.youtube.com/watch?v=791G25Av0PY,2025-01-22T19:59:21-08:00,5902,503,100,4,true,false,false,ok,5,0,5,Ugxkm0lrE2KZp0KkAVd4AaABAg,@MOMO-no3rc,false,5,,2026-05-27T04:50:28.595Z
oSejiN9peYM,【歌回】二周年慶祝歌回✨感謝大家的陪伴和祝福♡【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-19,https://www.youtube.com/watch?v=oSejiN9peYM,2025-01-19T09:58:34-08:00,9977,928,151,4,true,false,false,ok,10,5,5,UgziMxKiUviAaAe0fDl4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
O12IPZ49Ltg,【歌回】幸福歌回🌸天氣冷冷～有你的陪伴就暖暖啦(つ´ω`)つ【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-15,https://www.youtube.com/watch?v=O12IPZ49Ltg,2025-01-15T09:21:06-08:00,7664,557,104,2,true,false,false,ok,8,6,2,Ugzo7uq_JTzIjgjSrqx4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
EUs_fxYhfxY,【歌回】週末深夜歌回🌸忙碌了一週，放鬆心情好好休息吧🎤【 伴睡歌回 83｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-12,https://www.youtube.com/watch?v=EUs_fxYhfxY,2025-01-12T09:24:21-08:00,7919,695,109,3,true,false,false,ok,13,6,7,UgyqghDkSjkpmXLMoL94AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
iMs9k-uuFiI,【歌回】楊丞琳歌回🌸那些年我們一起聽的經典青春回憶！【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-08,https://www.youtube.com/watch?v=iMs9k-uuFiI,2025-01-08T08:52:07-08:00,7897,519,80,2,true,false,false,ok,10,6,4,UgzAtlY3hBjGYUrgd4l4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
OEhUtQMyU1E,【歌回】週末深夜歌回🌸讓我陪你度過漫漫長夜吧~🎵 #初見歡迎【 伴睡歌回 82｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-05,https://www.youtube.com/watch?v=OEhUtQMyU1E,2025-01-05T09:31:42-08:00,8478,738,119,2,true,false,false,ok,9,6,3,Ugy1GPkUd-wRhoYjAc54AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
R0hkIoPNq7I,【歌回】世界綾音日慶祝歌回🌸元旦快樂唱歌囉(*´▽｀*)❤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-01-01,https://www.youtube.com/watch?v=R0hkIoPNq7I,2025-01-01T09:24:57-08:00,11397,712,120,2,true,false,false,ok,11,7,4,UgwXeKwz7yS19Nr3mwR4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
MCUp7hQb13w,【歌回】週末深夜歌回🌸年末將近，希望可以用歌聲撫慰你🎵【 伴睡歌回 81｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-29,https://www.youtube.com/watch?v=MCUp7hQb13w,2024-12-29T09:47:29-08:00,9353,701,106,3,true,false,false,ok,13,9,4,Ugy9qD_jwKdvPwydcJ94AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
5jqmt4PRWL8,【歌回】聖誕歌回🎄陪你們一起溫暖過節🌸【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-25,https://www.youtube.com/watch?v=5jqmt4PRWL8,2024-12-25T09:28:33-08:00,11487,744,128,3,true,false,false,ok,15,11,4,UgyN9VMsSfmEa2Y4faF4AaABAg,@MOMO-no3rc,true,15,,2026-05-27T04:50:28.595Z
gn38ionmw6Q,【歌回】週末深夜歌回🌸躲進暖暖被窩放鬆聽歌吧~ #初見歡迎【 伴睡歌回 80｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-22,https://www.youtube.com/watch?v=gn38ionmw6Q,2024-12-22T09:36:45-08:00,8576,780,124,2,true,false,false,ok,16,7,9,UgzWNxpLvTR0rjOqBrh4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
oRHpWJcjIIQ,【歌回】放鬆地唱唱喜歡的歌🌸【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-18,https://www.youtube.com/watch?v=oRHpWJcjIIQ,2024-12-18T09:38:24-08:00,11954,812,138,3,true,false,false,ok,16,7,9,UgybfC_xHHYpM8kiQux4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
oWyXz84G0PA,【歌回】週末深夜歌回🌸夜間就是要放鬆身心吧~ #初見歡迎【 伴睡歌回 79｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-15,https://www.youtube.com/watch?v=oWyXz84G0PA,2024-12-15T10:06:21-08:00,10416,793,120,2,true,false,false,ok,14,10,4,Ugz63nSCZnG8WsS_6514AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
LXWk5eXKOC8,【歌回】復仇歌回🌸諸君我來了！我要復仇！ᕦ(ò_óˇ)ᕤ【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-11,https://www.youtube.com/watch?v=LXWk5eXKOC8,2024-12-11T09:15:36-08:00,10822,529,104,1,true,false,false,ok,13,8,5,UgxGzWuvQ9z5i44T27d4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
AfMqybYWy2g,【歌回】週末深夜歌回🌸輕輕唱慢歌給你們聽💤【 伴睡歌回 78｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-08,https://www.youtube.com/watch?v=AfMqybYWy2g,2024-12-08T09:36:25-08:00,8583,643,115,5,true,false,false,ok,8,6,2,Ugw4gKcE0dzkVJ76auV4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
aKOOXIR5yKY,【歌回】週末深夜歌回🌸十二月也要好好放鬆 睡飽飽💤【 伴睡歌回 77｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-12-01,https://www.youtube.com/watch?v=aKOOXIR5yKY,2024-12-01T09:28:50-08:00,8234,659,118,2,true,false,false,ok,9,6,3,UgwV3mHiDBIId3IaTEV4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
z8XntyGZtTA,【歌回】環遊世界歌回🌸線上旅行團出發啦🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-27,https://www.youtube.com/watch?v=z8XntyGZtTA,2024-11-27T08:57:54-08:00,9890,602,86,2,true,false,false,ok,9,7,2,UgxGvdEZv2A67PbyerV4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
g62ZRA7a_u0,【歌回】週末深夜歌回🌸唱唱溫柔的歌陪你睡覺💤【 伴睡歌回 76｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-24,https://www.youtube.com/watch?v=g62ZRA7a_u0,2024-11-24T09:26:24-08:00,8145,646,121,2,true,false,false,ok,11,7,4,UgwjGFLHBwJ_vMP0v1Z4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
DVhKdG3y4f4,【歌回】11個字歌回🌸歌名這麼長的歌有多少呢？【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-20,https://www.youtube.com/watch?v=DVhKdG3y4f4,2024-11-20T08:56:45-08:00,9815,531,92,2,true,false,false,ok,12,6,6,UgxEtx5Jkx671OFcaU14AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
5bOWcceuKCw,【歌回】週末深夜歌回🌸誰會先睡著呢？ (´-ω-｀)💕【 伴睡歌回 75｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-17,https://www.youtube.com/watch?v=5bOWcceuKCw,2024-11-17T09:30:21-08:00,8298,810,115,2,true,false,false,ok,10,7,3,UgzqjT2UyCbM_XRDsT14AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
ExDKLoDEwAM,【歌回】華語 經典流行歌曲🌸哪一首是你的青春回憶呢？🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-13,https://www.youtube.com/watch?v=ExDKLoDEwAM,2024-11-13T09:02:45-08:00,10132,573,103,3,true,false,false,ok,12,6,6,Ugxi9-DRP1Oon41VucR4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
y4OzvTluw9U,【歌回】週末深夜歌回🌸希望我的聲音可以撫慰你💤 #初見歡迎 【 伴睡歌回 74｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-10,https://www.youtube.com/watch?v=y4OzvTluw9U,2024-11-10T09:51:29-08:00,9533,692,118,2,true,false,false,ok,13,7,6,UgyYLOlgmaM5ZTPMc6N4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
ABhncMPgZpc,【歌回】ちいかわ 吉伊卡哇歌回⚡歌曲若不夠用～就用諧音梗唱囉🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-06,https://www.youtube.com/watch?v=ABhncMPgZpc,2024-11-06T09:30:40-08:00,11365,810,122,3,true,false,false,ok,10,7,3,UgzO8UJfDmjK4rqSJMh4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
J5eiZdlCP1w,【歌回】週末深夜歌回🌸天轉涼了，一起窩著度過冷冷的冬天吧zZZ【 伴睡歌回 73｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-11-03,https://www.youtube.com/watch?v=J5eiZdlCP1w,2024-11-03T09:33:38-08:00,8601,661,127,5,true,false,false,ok,9,6,3,Ugwe2dLH11CBU5Xijx94AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
FZyXG8HJM4o,【歌回】輕鬆歌回🌸快樂的唱一些歌囉!!🎵【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-30,https://www.youtube.com/watch?v=FZyXG8HJM4o,2024-10-30T10:18:42-07:00,11125,775,118,2,true,false,false,ok,12,8,4,UgzzYGvBu46KTe6_Upx4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
9xJHhkETgnQ,【歌回】周杰倫演唱會 預測歌回🌸台北大巨蛋會唱哪些經典歌曲呢🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-23,https://www.youtube.com/watch?v=9xJHhkETgnQ,2024-10-23T09:53:12-07:00,9535,845,114,2,true,false,false,ok,10,8,2,UgxEn0HJ0At1uB6IAuV4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
Q2tyzppV-qY,【歌回】週末深夜歌回🌸夜深了！睡不著就來聽聽我唱歌吧~【 伴睡歌回 72｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-20,https://www.youtube.com/watch?v=Q2tyzppV-qY,2024-10-20T10:44:09-07:00,9118,882,120,2,true,false,false,ok,10,6,4,UgzS6ryCtUQ-tRZ3GIt4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
M__pcxIXgU8,【歌回】十個字歌回🌸數字接力歌回繼續衝鴨🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-16,https://www.youtube.com/watch?v=M__pcxIXgU8,2024-10-16T10:10:22-07:00,10462,636,109,3,true,false,false,ok,12,7,5,Ugyuk8ekIuPfhOk36vp4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
H3fqQ-1qcVo,【歌回】週末深夜歌回🌸唱唱抒情歌 一起準備入睡🎤【 深夜歌回 71｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-13,https://www.youtube.com/watch?v=H3fqQ-1qcVo,2024-10-13T10:33:04-07:00,8398,713,128,3,true,false,false,ok,11,7,4,Ugxyce6C2gekKJOmsz54AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
G1TyszhBmtU,【歌回】戀愛歌回💖談場甜甜蜜蜜的戀愛吧~🌸【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-09,https://www.youtube.com/watch?v=G1TyszhBmtU,2024-10-09T10:43:33-07:00,12531,854,116,1,true,false,false,ok,14,7,7,UgxeW0ZD6cPQi6zOT8t4AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
LpcGjjUWXb0,【歌回】週末深夜歌回🌸十月也要輕聲細語地伴你入睡~ #初見歡迎【 深夜歌回 70｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-06,https://www.youtube.com/watch?v=LpcGjjUWXb0,2024-10-06T10:32:38-07:00,8511,721,116,2,true,false,false,ok,12,7,5,Ugye4U4jtwpesCtAtvB4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
CEYhLcIk-cs,【歌回】顏色歌回🌸用閃亮的歌聲開始現場演唱🌟【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-10-02,https://www.youtube.com/watch?v=CEYhLcIk-cs,2024-10-02T10:17:12-07:00,10859,773,121,2,true,false,false,ok,11,7,4,Ugxng2xqsnA6qfBPHzJ4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
X6rkhr4ilak,【歌回】週末深夜歌回🌸抓住九月的尾巴，陪你溫柔伴睡💖 #初見歡迎【 深夜歌回 69｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-29,https://www.youtube.com/watch?v=X6rkhr4ilak,2024-09-29T10:32:41-07:00,8403,835,118,2,true,false,false,ok,13,6,7,UgztVXwef-TB48ESmHB4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,https://www.youtube.com/watch?v=-AFsIUY7qNA,2024-09-25T10:00:10-07:00,9936,818,109,3,true,false,false,ok,13,8,5,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
4jvflwxpRiU,【歌回】週末深夜歌回🌸晚上10點，草莓大福生日慶祝歌回🍓【 深夜歌回 68｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-22,https://www.youtube.com/watch?v=4jvflwxpRiU,2024-09-22T10:15:10-07:00,10837,882,134,2,true,false,false,ok,21,6,15,Ugy2w9FDGTBoh1Vxzix4AaABAg,@MOMO-no3rc,true,21,,2026-05-27T04:50:28.595Z
Eiq1JeYbzu0,【歌回】復健歌回🌸低音歌曲唱起乃🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-18,https://www.youtube.com/watch?v=Eiq1JeYbzu0,2024-09-18T10:14:59-07:00,10833,723,109,2,true,false,false,ok,12,8,4,UgyhzEMrefKfl6BqV_h4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
Im_6QMF09m8,【歌回】週末深夜歌回🌸夜晚放鬆的唱唱歌 聊聊吧~【 深夜歌回 67｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-15,https://www.youtube.com/watch?v=Im_6QMF09m8,2024-09-15T10:27:41-07:00,8064,756,131,2,true,false,false,ok,12,6,6,UgxDPKBXhTbaCr7tP8R4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
H2zzK2-gfCQ,【歌回】懷舊歌回🌸有點感冒 但還是想稍稍回味一些懷舊歌曲~【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-11,https://www.youtube.com/watch?v=H2zzK2-gfCQ,2024-09-11T09:59:15-07:00,9024,864,134,2,true,false,false,ok,9,5,4,UgyNtjLFTvQyfK5OxI14AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
hye09ae9o_Y,【歌回】週末深夜歌回🌸這週也辛苦你們了~希望這些歌可以陪你慢慢入睡！【 深夜歌回 66｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-08,https://www.youtube.com/watch?v=hye09ae9o_Y,2024-09-08T10:29:38-07:00,8340,861,103,2,true,false,false,ok,11,6,5,UgzN7IA9iCc2QUPxvbl4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
O5qRh1UPJnA,【歌回】復仇歌回🌸捲土重來！才不會PON的...對吧？🫡【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-04,https://www.youtube.com/watch?v=O5qRh1UPJnA,2024-09-04T10:21:30-07:00,11162,878,142,3,true,false,false,ok,13,6,7,UgwuMdQIxAA8nng0lzJ4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
fsARi-RkACc,【歌回】週末深夜歌回🌸願我的歌聲能陪大家慢慢入睡zZZ【 深夜歌回 65｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-01,https://www.youtube.com/watch?v=fsARi-RkACc,2024-09-01T10:23:51-07:00,7915,991,126,2,true,false,false,ok,12,6,6,Ugw3XfgnUPCqPDzJ0Yd4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
BdL2GQGm2xA,【歌回】週末深夜歌回🌸準備了一些歌曲，希望能陪你度過漫漫長夜💖【 深夜歌回 64｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-25,https://www.youtube.com/watch?v=BdL2GQGm2xA,2024-08-25T10:32:11-07:00,8063,929,120,2,true,false,false,ok,12,6,6,UgyETahSCzl1aVEhrSF4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
6V6KwSdaiYA,【歌回】經典老歌歌回🌸經典歌曲懷舊電台~【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-21,https://www.youtube.com/watch?v=6V6KwSdaiYA,2024-08-21T09:34:35-07:00,8462,785,101,2,true,false,false,ok,9,6,3,Ugz6yBQftBT5TKkW2ZV4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
CAmHtkAJONk,【歌回】週末深夜歌回🌸又過完一週 辛苦了~放鬆一下聽歌聊聊吧💖【 深夜歌回 63｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-18,https://www.youtube.com/watch?v=CAmHtkAJONk,2024-08-18T10:32:31-07:00,8383,832,114,2,true,false,false,ok,12,6,6,UgxzwEgOMyB8Z4CZZSh4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
KvJ1yNeViVc,【歌回】八個字歌回🌸晚上10點 一起開箱會唱哪些神秘歌曲吧🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-14,https://www.youtube.com/watch?v=KvJ1yNeViVc,2024-08-14T22:31:41-07:00,9730,827,100,2,true,false,false,ok,11,6,5,Ugx9Xl0UAWkHid2jPst4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
tNsYFLM28sA,【歌回】週末深夜歌回🌸想跟你們一起度過周日的美好時光~ #初見歡迎【 深夜歌回 62｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-11,https://www.youtube.com/watch?v=tNsYFLM28sA,2024-08-11T10:31:44-07:00,8192,965,145,3,true,false,false,ok,12,6,6,Ugw4ktG4HMqCCI5592h4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
16MPr6ozEww,【歌回】夏天歌回🌸總而言之就是唱🎤【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-07,https://www.youtube.com/watch?v=16MPr6ozEww,2024-08-07T22:17:56-07:00,10505,984,123,2,true,false,false,ok,11,7,4,Ugx8tsQ3Ftd_sXu8hVp4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
AYd4ggPgRek,【歌回】週末深夜歌回🌸你躺好了嗎？用治癒的歌聲伴你入睡~【 深夜歌回 61｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-08-04,https://www.youtube.com/watch?v=AYd4ggPgRek,2024-08-04T12:04:48-07:00,9533,1249,138,3,true,false,false,ok,14,6,8,UgyRlRIA7c-ZvRQdpB14AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
nV1_h9_dHps,【歌回】鋼琴伴奏歌回🌸用溫暖柔和的聲音，讓你放鬆沉澱一下🎤 #初見歡迎 【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-07-31,https://www.youtube.com/watch?v=nV1_h9_dHps,2024-07-31T09:51:57-07:00,9154,735,125,4,true,false,false,ok,12,6,6,UgxPCLJHPzLbHv82GAd4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
RAkUlZrU1ew,【歌回】週末深夜歌回🌸夜深人靜的晚上，總要給自己一點休息放鬆的時間🎵【 深夜歌回 60｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-07-28,https://www.youtube.com/watch?v=RAkUlZrU1ew,2024-07-28T10:18:31-07:00,7784,890,133,2,true,false,false,ok,9,6,3,UgxfJgZCQubSgSV1ALZ4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
